ชื่อสินค้า,รหัสโรงงาน,คลังสินค้า,< 1 วัน,< 1 วัน,< 1 วัน, 1 - 2 วัน, 1 - 2 วัน, 1 - 2 วัน, 3 - 3 วัน, 3 - 3 วัน, 3 - 3 วัน, 4 - 4 วัน, 4 - 4 วัน, 4 - 4 วัน,> 4 วัน,> 4 วัน,> 4 วัน,รหัสสินค้า,SAP,รหัสโรงงาน,รหัสคลัง
92320078-ขาหน้าสด(F),409010-ซีพีเอฟประเทศไทย (บางคล้า),คลังสินค้าสำเร็จรูป FG (00) - กรุงเทพ,,0,0,,0,0,,0,0,,0,0,,15,300,92320078,23029140,409010,0
,,รหัสสินค้า:92320100-ขาหลังเผา แบ่งคากิ XL(F),,0,0,,0,0,,0,0,,0,0,,100,"2,000.00",,,,
,,408910-ซีพีเอฟประเทศไทย (แปดริ้ว),,0,0,,0,0,,0,0,,0,0,,100,"2,000.00",,,,
92320100-ขาหลังเผา แบ่งคากิ XL(F),408910-ซีพีเอฟประเทศไทย (แปดริ้ว),คลังฝากเก็บ(D&P) BFP -FG (43),,0,0,,0,0,,0,0,,0,0,,100,"2,000.00",92320100,23043645,408910,43
,,รหัสสินค้า:92320114-ขาหน้าเผา-K (F),,0,0,,97,"1,940.00",,0,0,,47,940,,"3,188","63,760.00",,,,
,,408910-ซีพีเอฟประเทศไทย (แปดริ้ว),,0,0,,97,"1,940.00",,0,0,,47,940,,"3,038","60,760.00",,,,
92320114-ขาหน้าเผา-K (F),408910-ซีพีเอฟประเทศไทย (แปดริ้ว),คลังฝากเก็บ(D&P) BFP -FG (43),,0,0,,0,0,,0,0,,7,140,,"3,026","60,520.00",92320114,23050595,408910,43
92320114-ขาหน้าเผา-K (F),408910-ซีพีเอฟประเทศไทย (แปดริ้ว),คลังฝากเก็บ(D&P) BFP -WIP (43),,0,0,,56,"1,120.00",,0,0,,40,800,,0,0,92320114,23050595,408910,4310
92320114-ขาหน้าเผา-K (F),408910-ซีพีเอฟประเทศไทย (แปดริ้ว),Carton-Frezze (49),,0,0,,41,820,,0,0,,0,0,,12,240,92320114,23050595,408910,49
,,409010-ซีพีเอฟประเทศไทย (บางคล้า),,0,0,,0,0,,0,0,,0,0,,150,"3,000.00",,,,
92320114-ขาหน้าเผา-K (F),409010-ซีพีเอฟประเทศไทย (บางคล้า),คลังสินค้าสำเร็จรูป FG (00) - กรุงเทพ,,0,0,,0,0,,0,0,,0,0,,150,"3,000.00",92320114,23050595,409010,0
,,รหัสสินค้า:92320118-ขาหลังเผา-K (F),,0,0,,7,140,,16,320,,18,360,,795,"15,900.00",,,,
,,408910-ซีพีเอฟประเทศไทย (แปดริ้ว),,0,0,,7,140,,16,320,,18,360,,795,"15,900.00",,,,
92320118-ขาหลังเผา-K (F),408910-ซีพีเอฟประเทศไทย (แปดริ้ว),คลังฝากเก็บ(D&P) BFP -FG (43),,0,0,,0,0,,16,320,,18,360,,788,"15,760.00",92320118,23050599,408910,43
92320118-ขาหลังเผา-K (F),408910-ซีพีเอฟประเทศไทย (แปดริ้ว),Carton-Frezze (49),,0,0,,7,140,,0,0,,0,0,,7,140,92320118,23050599,408910,49
,,รหัสสินค้า:92320123-คากิเผา-K (F),,0,0,,0,0,,4,80,,0,0,,4,80,,,,
,,408910-ซีพีเอฟประเทศไทย (แปดริ้ว),,0,0,,0,0,,4,80,,0,0,,4,80,,,,
92320123-คากิเผา-K (F),408910-ซีพีเอฟประเทศไทย (แปดริ้ว),คลังฝากเก็บ(D&P) BFP -FG (43),,0,0,,0,0,,4,80,,0,0,,0,0,92320123,23050604,408910,43
92320123-คากิเผา-K (F),408910-ซีพีเอฟประเทศไทย (แปดริ้ว),Carton-Frezze (49),,0,0,,0,0,,0,0,,0,0,,1,20,92320123,23050604,408910,49
92320123-คากิเผา-K (F),408910-ซีพีเอฟประเทศไทย (แปดริ้ว),คลังสินค้ารอเข้าCarton-Frezze (49),,0,0,,0,0,,0,0,,0,0,,3,60,92320123,23050604,408910,4910
,,รหัสสินค้า:92320124-คากิ(ข้อสอง)-K (F),,0,0,,2,40,,22,440,,0,0,,101,"2,020.00",,,,
,,408910-ซีพีเอฟประเทศไทย (แปดริ้ว),,0,0,,2,40,,22,440,,0,0,,101,"2,020.00",,,,
92320124-คากิ(ข้อสอง)-K (F),408910-ซีพีเอฟประเทศไทย (แปดริ้ว),คลังฝากเก็บ(D&P) BFP -FG (43),,0,0,,0,0,,22,440,,0,0,,97,"1,940.00",92320124,23050605,408910,43
92320124-คากิ(ข้อสอง)-K (F),408910-ซีพีเอฟประเทศไทย (แปดริ้ว),Carton-Frezze (49),,0,0,,2,40,,0,0,,0,0,,4,80,92320124,23050605,408910,49
,,รหัสสินค้า:92320125-คากิ(ข้อสอง)เผา-K (F),,0,0,,0,0,,0,0,,0,0,,1,20,,,,
,,408910-ซีพีเอฟประเทศไทย (แปดริ้ว),,0,0,,0,0,,0,0,,0,0,,1,20,,,,
92320125-คากิ(ข้อสอง)เผา-K (F),408910-ซีพีเอฟประเทศไทย (แปดริ้ว),ห้องสินค้า Cold Storage,,0,0,,0,0,,0,0,,0,0,,1,20,92320125,23050606,408910,2
,,รหัสสินค้า:92320127-ชิ้นคากิ-K(F),,0,0,,54,"1,080.00",,6,120,,0,0,,85,"1,700.00",,,,
,,408910-ซีพีเอฟประเทศไทย (แปดริ้ว),,0,0,,54,"1,080.00",,6,120,,0,0,,85,"1,700.00",,,,
92320127-ชิ้นคากิ-K(F),408910-ซีพีเอฟประเทศไทย (แปดริ้ว),คลังฝากเก็บ(D&P) BFP -FG (43),,0,0,,0,0,,6,120,,0,0,,85,"1,700.00",92320127,23050607,408910,43
92320127-ชิ้นคากิ-K(F),408910-ซีพีเอฟประเทศไทย (แปดริ้ว),คลังฝากเก็บ(D&P) BFP -WIP (43),,0,0,,54,"1,080.00",,0,0,,0,0,,0,0,92320127,23050607,408910,4310
,,รหัสสินค้า:92320159-คากิหมูเผาแช่แข็ง,,0,0,,10,100,,0,0,,0,0,,0,0,,,,
,,408910-ซีพีเอฟประเทศไทย (แปดริ้ว),,0,0,,10,100,,0,0,,0,0,,0,0,,,,
92320159-คากิหมูเผาแช่แข็ง,408910-ซีพีเอฟประเทศไทย (แปดริ้ว),Carton-Frezze (49),,0,0,,10,100,,0,0,,0,0,,0,0,92320159,23065050,408910,49
,,รหัสสินค้า:92320167-G-คากิหมูเผาแช่แข็ง(159),,0,0,,15,150,,0,0,,0,0,,0,0,,,,
,,408910-ซีพีเอฟประเทศไทย (แปดริ้ว),,0,0,,15,150,,0,0,,0,0,,0,0,,,,
92320167-G-คากิหมูเผาแช่แข็ง(159),408910-ซีพีเอฟประเทศไทย (แปดริ้ว),Carton-Frezze (49),,0,0,,15,150,,0,0,,0,0,,0,0,92320167,23065576,408910,49
,,รหัสสินค้า:92320173-G-คากิเผา(ข้อสอง) (F)(019),,0,0,,0,0,,0,0,,0,0,,1,20,,,,
,,408910-ซีพีเอฟประเทศไทย (แปดริ้ว),,0,0,,0,0,,0,0,,0,0,,1,20,,,,
92320173-G-คากิเผา(ข้อสอง) (F)(019),408910-ซีพีเอฟประเทศไทย (แปดริ้ว),คลังฝากเก็บ(D&P) BFP -FG (43),,0,0,,0,0,,0,0,,0,0,,1,20,92320173,23065669,408910,43
,,รหัสสินค้า:92320187-หางหมูเผา Spec-2(F),,0,0,,2,40,,5,100,,1,20,,0,0,,,,
,,408910-ซีพีเอฟประเทศไทย (แปดริ้ว),,0,0,,2,40,,5,100,,1,20,,0,0,,,,
92320187-หางหมูเผา Spec-2(F),408910-ซีพีเอฟประเทศไทย (แปดริ้ว),คลังฝากเก็บ(D&P) BFP -FG (43),,0,0,,0,0,,5,100,,1,20,,0,0,92320187,23067061,408910,43
92320187-หางหมูเผา Spec-2(F),408910-ซีพีเอฟประเทศไทย (แปดริ้ว),Carton-Frezze (49),,0,0,,2,40,,0,0,,0,0,,0,0,92320187,23067061,408910,49
,,รหัสสินค้า:92320188-หางหมูเผา-K Spec-2(F),,0,0,,7,140,,3,60,,5,100,,2,40,,,,
,,408910-ซีพีเอฟประเทศไทย (แปดริ้ว),,0,0,,7,140,,3,60,,5,100,,2,40,,,,
92320188-หางหมูเผา-K Spec-2(F),408910-ซีพีเอฟประเทศไทย (แปดริ้ว),คลังฝากเก็บ(D&P) BFP -FG (43),,0,0,,0,0,,3,60,,5,100,,0,0,92320188,23067064,408910,43
92320188-หางหมูเผา-K Spec-2(F),408910-ซีพีเอฟประเทศไทย (แปดริ้ว),Carton-Frezze (49),,0,0,,7,140,,0,0,,0,0,,2,40,92320188,23067064,408910,49
,,รหัสสินค้า:92320194-ขาหน้าหมูเผาแช่แข็ง,,0,0,,51,765,,0,0,,0,0,,0,0,,,,
,,408910-ซีพีเอฟประเทศไทย (แปดริ้ว),,0,0,,51,765,,0,0,,0,0,,0,0,,,,
92320194-ขาหน้าหมูเผาแช่แข็ง,408910-ซีพีเอฟประเทศไทย (แปดริ้ว),คลังฝากเก็บ(D&P) BK -FG (48),,0,0,,31,465,,0,0,,0,0,,0,0,92320194,23070202,408910,48
92320194-ขาหน้าหมูเผาแช่แข็ง,408910-ซีพีเอฟประเทศไทย (แปดริ้ว),Carton-Frezze (49),,0,0,,20,300,,0,0,,0,0,,0,0,92320194,23070202,408910,49
,,รหัสสินค้า:92320196-G-ขาหน้าหมูเผาแช่แข็ง,,0,0,,44,660,,0,0,,0,0,,0,0,,,,
,,408910-ซีพีเอฟประเทศไทย (แปดริ้ว),,0,0,,44,660,,0,0,,0,0,,0,0,,,,
92320196-G-ขาหน้าหมูเผาแช่แข็ง,408910-ซีพีเอฟประเทศไทย (แปดริ้ว),Carton-Frezze (49),,0,0,,44,660,,0,0,,0,0,,0,0,92320196,23072425,408910,49
,,รหัสสินค้า:92320358-G-ขาหน้า-EX(F)(301),,0,0,,0,0,,0,0,,0,0,,83,"1,660.00",,,,
,,408910-ซีพีเอฟประเทศไทย (แปดริ้ว),,0,0,,0,0,,0,0,,0,0,,83,"1,660.00",,,,
92320358-G-ขาหน้า-EX(F)(301),408910-ซีพีเอฟประเทศไทย (แปดริ้ว),คลังฝากเก็บ(D&P) BFP -FG (43),,0,0,,0,0,,0,0,,0,0,,83,"1,660.00",92320358,23065823,408910,43
,,รหัสสินค้า:92321074-หน้ากากหมูเผาแช่แข็ง,,0,0,,0,0,,0,0,,0,0,,34,340,,,,
,,408910-ซีพีเอฟประเทศไทย (แปดริ้ว),,0,0,,0,0,,0,0,,0,0,,34,340,,,,
92321074-หน้ากากหมูเผาแช่แข็ง,408910-ซีพีเอฟประเทศไทย (แปดริ้ว),คลังฝากเก็บ(D&P) BK -FG (48),,0,0,,0,0,,0,0,,0,0,,34,340,92321074,23065158,408910,48
,,รหัสสินค้า:92321075-หน้ากากหมูเลาะกระดูกแช่แข็ง,,0,0,,15,150,,0,0,,7,70,,13,130,,,,
,,408910-ซีพีเอฟประเทศไทย (แปดริ้ว),,0,0,,15,150,,0,0,,7,70,,13,130,,,,
92321075-หน้ากากหมูเลาะกระดูกแช่แข็ง,408910-ซีพีเอฟประเทศไทย (แปดริ้ว),คลังฝากเก็บ(D&P) BK -FG (48),,0,0,,15,150,,0,0,,7,70,,13,130,92321075,23065160,408910,48
,,รหัสสินค้า:92321082-หัวหมูเผาแช่แข็ง,,0,0,,0,0,,0,0,,15,150,,129,"1,290.00",,,,
,,408910-ซีพีเอฟประเทศไทย (แปดริ้ว),,0,0,,0,0,,0,0,,15,150,,129,"1,290.00",,,,
92321082-หัวหมูเผาแช่แข็ง,408910-ซีพีเอฟประเทศไทย (แปดริ้ว),คลังฝากเก็บ(D&P) BK -FG (48),,0,0,,0,0,,0,0,,15,150,,129,"1,290.00",92321082,23069883,408910,48
,,รหัสสินค้า:92322232-หัวใจหมูแช่แข็ง,,0,0,,4,40,,0,0,,0,0,,4,40,,,,
,,408910-ซีพีเอฟประเทศไทย (แปดริ้ว),,0,0,,4,40,,0,0,,0,0,,4,40,,,,
92322232-หัวใจหมูแช่แข็ง,408910-ซีพีเอฟประเทศไทย (แปดริ้ว),คลังฝากเก็บ(D&P) BK -FG (48),,0,0,,4,40,,0,0,,0,0,,4,40,92322232,23064879,408910,48
,,รหัสสินค้า:92322235-ปอดหมูแช่แข็ง,,0,0,,0,0,,0,0,,0,0,,2,20,,,,
,,408910-ซีพีเอฟประเทศไทย (แปดริ้ว),,0,0,,0,0,,0,0,,0,0,,2,20,,,,
92322235-ปอดหมูแช่แข็ง,408910-ซีพีเอฟประเทศไทย (แปดริ้ว),คลังฝากเก็บ(D&P) BK -FG (48),,0,0,,0,0,,0,0,,0,0,,2,20,92322235,23064885,408910,48
,,รหัสสินค้า:92322237-ไส้ใหญ่หมูลวกแช่แข็ง,,0,0,,0,0,,0,0,,1,10,,4,40,,,,
,,408910-ซีพีเอฟประเทศไทย (แปดริ้ว),,0,0,,0,0,,0,0,,1,10,,4,40,,,,
92322237-ไส้ใหญ่หมูลวกแช่แข็ง,408910-ซีพีเอฟประเทศไทย (แปดริ้ว),คลังฝากเก็บ(D&P) BK -FG (48),,0,0,,0,0,,0,0,,1,10,,4,40,92322237,23064889,408910,48
,,รหัสสินค้า:92322239-กระเพาะหมูแช่แข็ง,,0,0,,2,20,,0,0,,3,30,,5,50,,,,
,,408910-ซีพีเอฟประเทศไทย (แปดริ้ว),,0,0,,2,20,,0,0,,3,30,,5,50,,,,
92322239-กระเพาะหมูแช่แข็ง,408910-ซีพีเอฟประเทศไทย (แปดริ้ว),คลังฝากเก็บ(D&P) BK -FG (48),,0,0,,2,20,,0,0,,3,30,,5,50,92322239,23064893,408910,48
,,รหัสสินค้า:92322249-กระเพาะหมูลวกแช่แข็ง,,0,0,,26,260,,1,10,,10,100,,9,90,,,,
,,408910-ซีพีเอฟประเทศไทย (แปดริ้ว),,0,0,,26,260,,1,10,,10,100,,9,90,,,,
92322249-กระเพาะหมูลวกแช่แข็ง,408910-ซีพีเอฟประเทศไทย (แปดริ้ว),คลังฝากเก็บ(D&P) BK -FG (48),,0,0,,26,260,,1,10,,10,100,,9,90,92322249,23066048,408910,48
,,รหัสสินค้า:92322253-เซ่งจี้หมูกระทะแช่แข็ง,,0,0,,0,0,,0,0,,0,0,,179,"1,790.00",,,,
,,408910-ซีพีเอฟประเทศไทย (แปดริ้ว),,0,0,,0,0,,0,0,,0,0,,179,"1,790.00",,,,
92322253-เซ่งจี้หมูกระทะแช่แข็ง,408910-ซีพีเอฟประเทศไทย (แปดริ้ว),คลังฝากเก็บ(D&P) BK -FG (48),,0,0,,0,0,,0,0,,0,0,,179,"1,790.00",92322253,23067276,408910,48
,,รหัสสินค้า:92322254-ตับหมูกระทะแช่แข็ง,,0,0,,8,80,,0,0,,0,0,,0,0,,,,
,,409010-ซีพีเอฟประเทศไทย (บางคล้า),,0,0,,8,80,,0,0,,0,0,,0,0,,,,
92322254-ตับหมูกระทะแช่แข็ง,409010-ซีพีเอฟประเทศไทย (บางคล้า),คลังสินค้าสำเร็จรูป FG (00) - กรุงเทพ,,0,0,,8,80,,0,0,,0,0,,0,0,92322254,23067278,409010,0
,,รหัสสินค้า:92322256-ดีหมู(F),,0,0,,9,110.52,,0,0,,6,60,,0,0,,,,
,,409010-ซีพีเอฟประเทศไทย (บางคล้า),,0,0,,7,70,,0,0,,6,60,,0,0,,,,
92322256-ดีหมู(F),409010-ซีพีเอฟประเทศไทย (บางคล้า),คลังสินค้าสำเร็จรูป FG (00) - กรุงเทพ,,0,0,,7,70,,0,0,,6,60,,0,0,92322256,23068255,409010,0
,,412010-รง.แปรรูปสุกร-บางหัวเสือ,,0,0,,2,40.52,,0,0,,0,0,,0,0,,,,
92322256-ดีหมู(F),412010-รง.แปรรูปสุกร-บางหัวเสือ,คลัง FG,,0,0,,2,40.52,,0,0,,0,0,,0,0,92322256,23068255,412010,900
,,รหัสสินค้า:92322351-ขั้วตับหมูหั่นชิ้น FS-(F),,0,0,,2,20,,0,0,,2,20,,10,100,,,,
,,408910-ซีพีเอฟประเทศไทย (แปดริ้ว),,0,0,,0,0,,0,0,,0,0,,6,60,,,,
92322351-ขั้วตับหมูหั่นชิ้น FS-(F),408910-ซีพีเอฟประเทศไทย (แปดริ้ว),ห้องสินค้า Cold Storage,,0,0,,0,0,,0,0,,0,0,,6,60,92322351,23093855,408910,2
